ukeycode#&#jycode#&#inputcode#&#chabbr#&#windcode#&#tradingtime#&#presettlement
1116153#&#65463#&#JTGF#&#集泰股份#&#002909.SZ#&#[0930,1130],[1300,1500]#&#239500
1116154#&#65471#&#ZSSK#&#招商蛇口#&#001979.SZ#&#[0930,1130],[1300,1500]#&#191100
1116155#&#66332#&#JFDZ#&#江丰电子#&#300666.SZ#&#[0930,1130],[1300,1500]#&#825200
1116156#&#66334#&#JSLL#&#江苏雷利#&#300660.SZ#&#[0930,1130],[1300,1500]#&#718800
1116157#&#66335#&#BCKJ#&#必创科技#&#300667.SZ#&#[0930,1130],[1300,1500]#&#449000
1116158#&#66337#&#JRGF#&#晶瑞股份#&#300655.SZ#&#[0930,1130],[1300,1500]#&#326700
1116159#&#66340#&#GZMB#&#高争民爆#&#002827.SZ#&#[0930,1130],[1300,1500]#&#263100
1116160#&#66349#&#HYGF#&#弘宇股份#&#002890.SZ#&#[0930,1130],[1300,1500]#&#382000
1116161#&#69313#&#YMYY#&#易明医药#&#002826.SZ#&#[0930,1130],[1300,1500]#&#175300
1116162#&#69315#&#MDDZ#&#民德电子#&#300656.SZ#&#[0930,1130],[1300,1500]#&#520000
1116163#&#71995#&#FMDZ#&#富满电子#&#300671.SZ#&#[0930,1130],[1300,1500]#&#446700
1116164#&#72865#&#HWKJ#&#惠威科技#&#002888.SZ#&#[0930,1130],[1300,1500]#&#300000
1116165#&#73638#&#JQH#&#京 泉 华#&#002885.SZ#&#[0930,1130],[1300,1500]#&#387100
1116166#&#73643#&#SHGF#&#盛弘股份#&#300693.SZ#&#[0930,1130],[1300,1500]#&#410200
1116167#&#73646#&#DYWC#&#德艺文创#&#300640.SZ#&#[0930,1130],[1300,1500]#&#280000
1116168#&#73648#&#ASC#&#阿 石 创#&#300706.SZ#&#[0930,1130],[1300,1500]#&#968500
1116169#&#74486#&#MGZN#&#美格智能#&#002881.SZ#&#[0930,1130],[1300,1500]#&#304900
1116170#&#74489#&#SLYY#&#赛隆药业#&#002898.SZ#&#[0930,1130],[1300,1500]#&#214900
1116171#&#75158#&#YBE#&#英 搏 尔#&#300681.SZ#&#[0930,1130],[1300,1500]#&#606500
1116172#&#76665#&#CYHM#&#创业黑马#&#300688.SZ#&#[0930,1130],[1300,1500]#&#612800
1116173#&#76667#&#YKYL#&#英科医疗#&#300677.SZ#&#[0930,1130],[1300,1500]#&#587500
1116174#&#77932#&#ZCGF#&#中宠股份#&#002891.SZ#&#[0930,1130],[1300,1500]#&#384000
1116175#&#78382#&#JESJ#&#杰恩设计#&#300668.SZ#&#[0930,1130],[1300,1500]#&#830000
1116176#&#78384#&#LHGD#&#联合光电#&#300691.SZ#&#[0930,1130],[1300,1500]#&#908100
1116177#&#78385#&#GKW#&#国 科 微#&#300672.SZ#&#[0930,1130],[1300,1500]#&#652800
1116178#&#78386#&#HNGF#&#沪宁股份#&#300669.SZ#&#[0930,1130],[1300,1500]#&#264600
1116179#&#80731#&#YHGF#&#意华股份#&#002897.SZ#&#[0930,1130],[1300,1500]#&#419400
1116180#&#80734#&#CHGF#&#川恒股份#&#002895.SZ#&#[0930,1130],[1300,1500]#&#212200
1116181#&#80735#&#DBYL#&#大博医疗#&#002901.SZ#&#[0930,1130],[1300,1500]#&#401000
1116182#&#81844#&#HTSW#&#海特生物#&#300683.SZ#&#[0930,1130],[1300,1500]#&#620900
1116183#&#82538#&#SYXX#&#赛意信息#&#300687.SZ#&#[0930,1130],[1300,1500]#&#497800
1116184#&#82540#&#DLJS#&#电连技术#&#300679.SZ#&#[0930,1130],[1300,1500]#&#1040100
1116185#&#82546#&#KLE#&#科 力 尔#&#002892.SZ#&#[0930,1130],[1300,1500]#&#401900
1116186#&#83986#&#CTWY#&#澄天伟业#&#300689.SZ#&#[0930,1130],[1300,1500]#&#518900
1116187#&#84778#&#YHSK#&#宇环数控#&#002903.SZ#&#[0930,1130],[1300,1500]#&#464200
1116188#&#84779#&#YPS#&#英 派 斯#&#002899.SZ#&#[0930,1130],[1300,1500]#&#313300
1116189#&#84782#&#ZDLD#&#中大力德#&#002896.SZ#&#[0930,1130],[1300,1500]#&#544600
1116190#&#84788#&#ALD#&#爱 乐 达#&#300696.SZ#&#[0930,1130],[1300,1500]#&#863100
1116191#&#84801#&#DGHJ#&#电工合金#&#300697.SZ#&#[0930,1130],[1300,1500]#&#276000
1116192#&#84810#&#ZHHB#&#中环环保#&#300692.SZ#&#[0930,1130],[1300,1500]#&#443000
1116193#&#85466#&#JYKJ#&#精研科技#&#300709.SZ#&#[0930,1130],[1300,1500]#&#828000
1116194#&#85476#&#DSKJ#&#德生科技#&#002908.SZ#&#[0930,1130],[1300,1500]#&#317300
1116195#&#86699#&#HSZY#&#华森制药#&#002907.SZ#&#[0930,1130],[1300,1500]#&#293900
1116196#&#91758#&#CMYE#&#晨鸣优02#&#140004.SZ#&#[0930,1130],[1300,1500]#&#948300
1116197#&#92071#&#TYGF#&#天宇股份#&#300702.SZ#&#[0930,1130],[1300,1500]#&#461800
1116198#&#95847#&#CMYS#&#晨鸣优03#&#140005.SZ#&#[0930,1130],[1300,1500]#&#948300
1116199#&#97005#&#WTGY#&#威唐工业#&#300707.SZ#&#[0930,1130],[1300,1500]#&#567000
1116200#&#105741#&#TSD#&#拓 斯 达#&#300607.SZ#&#[0930,1130],[1300,1500]#&#655500
1116201#&#106214#&#WLGD#&#万隆光电#&#300710.SZ#&#[0930,1130],[1300,1500]#&#465900
1116202#&#114403#&#GPGF#&#光莆股份#&#300632.SZ#&#[0930,1130],[1300,1500]#&#238800
1116203#&#114404#&#KLGF#&#凯伦股份#&#300715.SZ#&#[0930,1130],[1300,1500]#&#396700
1116204#&#121578#&#XTYY#&#新天药业#&#002873.SZ#&#[0930,1130],[1300,1500]#&#458000
1116205#&#126344#&#PDGF#&#佩蒂股份#&#300673.SZ#&#[0930,1130],[1300,1500]#&#453000
1116206#&#133775#&#WMKJ#&#万马科技#&#300698.SZ#&#[0930,1130],[1300,1500]#&#261000
1116207#&#135832#&#SJTH#&#世纪天鸿#&#300654.SZ#&#[0930,1130],[1300,1500]#&#253800
1116208#&#136755#&#JDZY#&#九典制药#&#300705.SZ#&#[0930,1130],[1300,1500]#&#323600
1116209#&#77931#&#NYF#&#永福股份#&#300712.SZ#&#[0930,1130],[1300,1500]#&#301500
1116210#&#105558#&#NZY#&#庄园牧场#&#002910.SZ#&#[0930,1130],[1300,1500]#&#306200
1116211#&#84808#&#NYKR#&#英 可 瑞#&#300713.SZ#&#[0930,1130],[1300,1500]#&#1128200
1116212#&#106643#&#NGH#&#广哈通信#&#300711.SZ#&#[0930,1130],[1300,1500]#&#357000
1116213#&#84787#&#NHC#&#海川智能#&#300720.SZ#&#[0930,1130],[1300,1500]#&#398900
1116214#&#84803#&#NHX#&#华信新材#&#300717.SZ#&#[0930,1130],[1300,1500]#&#483600
1116215#&#107584#&#NCS#&#长盛轴承#&#300718.SZ#&#[0930,1130],[1300,1500]#&#503600
1116216#&#95308#&#NAD#&#安达维尔#&#300719.SZ#&#[0930,1130],[1300,1500]#&#311000
1116217#&#144171#&#NGL#&#国立科技#&#300716.SZ#&#[0930,1130],[1300,1500]#&#309800
1116218#&#111444#&#NGK#&#新余国科#&#300722.SZ#&#[0930,1130],[1300,1500]#&#208800
1116219#&#119689#&#NYS#&#药石科技#&#300725.SZ#&#[0930,1130],[1300,1500]#&#262500
1116220#&#109798#&#NYD#&#怡达股份#&#300721.SZ#&#[0930,1130],[1300,1500]#&#291200
1116221#&#83980#&#NYPH#&#Ｎ一品红#&#300723.SZ#&#[0930,1130],[1300,1500]#&#270100
1116222#&#107588#&#NPL#&#Ｎ 盘 龙#&#002864.SZ#&#[0930,1130],[1300,1500]#&#158800
1179665#&#907#&#GZLEYS#&#国债0213#&#100213.SZ#&#[0930,1130],[1300,1500]#&#999770
1179669#&#911#&#GZLSLS#&#国债0303#&#100303.SZ#&#[0930,1130],[1300,1500]#&#963470
1179680#&#922#&#GZJYQ#&#国债917#&#101917.SZ#&#[0930,1130],[1300,1500]#&#1000010
1179687#&#929#&#LEGHZ#&#02广核债#&#111019.SZ#&#[0930,1130],[1300,1500]#&#999990
1179692#&#948#&#LSZTZ#&#03中铁债#&#111023.SZ#&#[0930,1130],[1300,1500]#&#992000
1179729#&#3295#&#GZLWLS#&#国债0504#&#100504.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179739#&#3704#&#LWYJT#&#05粤交通#&#111026.SZ#&#[0930,1130],[1300,1500]#&#1049000
1179740#&#3754#&#GZLWYE#&#国债0512#&#100512.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179757#&#4395#&#GZLLLJ#&#国债0609#&#100609.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179760#&#4523#&#LLLNZ#&#06鲁能债#&#111032.SZ#&#[0930,1130],[1300,1500]#&#968330
1179770#&#4826#&#GZLLYJ#&#国债0619#&#100619.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179784#&#5493#&#GZLQLL#&#国债0706#&#100706.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179791#&#6067#&#GZLQYS#&#国债0713#&#100713.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179805#&#6690#&#GZLBLE#&#国债0802#&#100802.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179807#&#6770#&#GZLBLS#&#国债0803#&#100803.SZ#&#[0930,1130],[1300,1500]#&#1035000
1179814#&#6948#&#GZLBLL#&#国债0806#&#100806.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179819#&#7049#&#GZLBYL#&#国债0810#&#100810.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179823#&#7204#&#GZLBYS#&#国债0813#&#100813.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179828#&#7257#&#LBZLZ#&#08中粮债#&#112004.SZ#&#[0930,1130],[1300,1500]#&#1006610
1179834#&#7344#&#GZLBYB#&#国债0818#&#100818.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179837#&#7460#&#GZLBEL#&#国债0820#&#100820.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179841#&#7610#&#GZLBES#&#国债0823#&#100823.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179843#&#7661#&#GZLBEW#&#国债0825#&#100825.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179850#&#7913#&#GZLJLE#&#国债0902#&#100902.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179851#&#7926#&#LJHLZ#&#09华菱债#&#111050.SZ#&#[0930,1130],[1300,1500]#&#990000
1179852#&#7936#&#LJHHZ#&#09怀化债#&#111051.SZ#&#[0930,1130],[1300,1500]#&#1006900
1179853#&#7989#&#GZLJLS#&#国债0903#&#100903.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179854#&#8007#&#LJHCT#&#09哈城投#&#111052.SZ#&#[0930,1130],[1300,1500]#&#1027500
1179857#&#8110#&#GZLJLW#&#国债0905#&#100905.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179877#&#8343#&#GZLJLQ#&#国债0907#&#100907.SZ#&#[0930,1130],[1300,1500]#&#989800
1179902#&#8545#&#GZLJYY#&#国债0911#&#100911.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179909#&#8589#&#GZLJYE#&#国债0912#&#100912.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179932#&#8979#&#GZLJYL#&#国债0916#&#100916.SZ#&#[0930,1130],[1300,1500]#&#1000300
1179939#&#9166#&#GZLJEL#&#国债0920#&#100920.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179950#&#9281#&#GZLJES#&#国债0923#&#100923.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179957#&#9411#&#GZLJEW#&#国债0925#&#100925.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179962#&#9562#&#GZLJEQ#&#国债0927#&#100927.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179973#&#9777#&#GZLJSL#&#国债0930#&#100930.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179980#&#9921#&#LJYHZ#&#09宜化债#&#112019.SZ#&#[0930,1130],[1300,1500]#&#840000
1179981#&#10046#&#LJHCT#&#09黄城投#&#111058.SZ#&#[0930,1130],[1300,1500]#&#1006500
1179984#&#10360#&#GZYLLE#&#国债1002#&#101002.SZ#&#[0930,1130],[1300,1500]#&#1026800
1179985#&#10449#&#GZYLLS#&#国债1003#&#101003.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179990#&#10616#&#GZYLLQ#&#国债1007#&#101007.SZ#&#[0930,1130],[1300,1500]#&#1005800
1179994#&#10753#&#GZYLLJ#&#国债1009#&#101009.SZ#&#[0930,1130],[1300,1500]#&#1000000
1179998#&#10926#&#GZYLYE#&#国债1012#&#101012.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180002#&#11016#&#GZYLYS#&#国债1014#&#101014.SZ#&#[0930,1130],[1300,1500]#&#1009900
1180009#&#11167#&#GZYLYB#&#国债1018#&#101018.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180010#&#11175#&#GZYLYJ#&#国债1019#&#101019.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180020#&#11389#&#GZYLES#&#国债1023#&#101023.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180021#&#11421#&#GZYLES#&#国债1024#&#101024.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180026#&#11476#&#GZYLEL#&#国债1026#&#101026.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180033#&#11590#&#GZYLEJ#&#国债1029#&#101029.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180036#&#11655#&#YLBGT#&#10并高铁#&#111062.SZ#&#[0930,1130],[1300,1500]#&#999800
1180039#&#11691#&#GZYLSY#&#国债1031#&#101031.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180041#&#11807#&#GZYLSE#&#国债1032#&#101032.SZ#&#[0930,1130],[1300,1500]#&#1006000
1180046#&#11899#&#YLNBLE#&#10南玻02#&#112022.SZ#&#[0930,1130],[1300,1500]#&#998900
1180048#&#11933#&#GZYLSS#&#国债1034#&#101034.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180051#&#12018#&#YLMQLE#&#10煤气02#&#112024.SZ#&#[0930,1130],[1300,1500]#&#999000
1180056#&#12111#&#GZYLSQ#&#国债1037#&#101037.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180057#&#12169#&#GZYLSB#&#国债1038#&#101038.SZ#&#[0930,1130],[1300,1500]#&#1021000
1180060#&#12234#&#GZYLSL#&#国债1040#&#101040.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180062#&#12284#&#GZYLSY#&#国债1041#&#101041.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180065#&#12566#&#GZYYLE#&#国债1102#&#101102.SZ#&#[0930,1130],[1300,1500]#&#940100
1180066#&#12621#&#GZYYLS#&#国债1103#&#101103.SZ#&#[0930,1130],[1300,1500]#&#1023600
1180070#&#12728#&#GZYYLW#&#国债1105#&#101105.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180071#&#12782#&#GZYYLL#&#国债1106#&#101106.SZ#&#[0930,1130],[1300,1500]#&#1023000
1180072#&#12809#&#YYZHZ#&#11珠海债#&#112025.SZ#&#[0930,1130],[1300,1500]#&#1022000
1180075#&#12931#&#YYCJZ#&#11长交债#&#111064.SZ#&#[0930,1130],[1300,1500]#&#1009000
1180076#&#12934#&#GZYYLB#&#国债1108#&#101108.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180078#&#13003#&#YYXXLE#&#11新兴02#&#112027.SZ#&#[0930,1130],[1300,1500]#&#1030000
1180081#&#13408#&#GZYYYL#&#国债1110#&#101110.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180085#&#13619#&#GZYYYE#&#国债1112#&#101112.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180089#&#13845#&#GZYYYW#&#国债1115#&#101115.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180090#&#13912#&#GZYYYL#&#国债1116#&#101116.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180091#&#14012#&#GZYYYQ#&#国债1117#&#101117.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180094#&#14042#&#YYLXZ#&#11鲁西债#&#112030.SZ#&#[0930,1130],[1300,1500]#&#1006000
1180100#&#14146#&#YYSGLY#&#11三钢01#&#112036.SZ#&#[0930,1130],[1300,1500]#&#1005000
1180102#&#14164#&#YYLGLE#&#11柳工02#&#112033.SZ#&#[0930,1130],[1300,1500]#&#1003000
1180103#&#14181#&#YYSQZ#&#11陕气债#&#112034.SZ#&#[0930,1130],[1300,1500]#&#1026900
1180104#&#14209#&#YYGMZ#&#11国脉债#&#112035.SZ#&#[0930,1130],[1300,1500]#&#1002000
1180108#&#14477#&#YYJDLY#&#11冀东01#&#112041.SZ#&#[0930,1130],[1300,1500]#&#1008000
1180112#&#14527#&#GZYYYJ#&#国债1119#&#101119.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180114#&#14540#&#YYXYZ#&#11锡业债#&#112038.SZ#&#[0930,1130],[1300,1500]#&#1001000
1180120#&#14861#&#GZYYEY#&#国债1121#&#101121.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180125#&#15075#&#YYZTLY#&#11中泰01#&#112044.SZ#&#[0930,1130],[1300,1500]#&#1020000
1180126#&#15092#&#GZYYES#&#国债1123#&#101123.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180129#&#15595#&#GZYYES#&#国债1124#&#101124.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180130#&#15601#&#YYZSZ#&#11宗申债#&#112045.SZ#&#[0930,1130],[1300,1500]#&#1000500
1180137#&#15681#&#YYKDZ#&#11凯迪债#&#112048.SZ#&#[0930,1130],[1300,1500]#&#1004700
1180142#&#15731#&#YYBXLE#&#11报喜02#&#112051.SZ#&#[0930,1130],[1300,1500]#&#994850
1180143#&#15793#&#YYXJZ#&#11许继债#&#112052.SZ#&#[0930,1130],[1300,1500]#&#1020000
1180154#&#16420#&#GZYELS#&#国债1204#&#101204.SZ#&#[0930,1130],[1300,1500]#&#998400
1180155#&#16438#&#YYLHZ#&#11联化债#&#112059.SZ#&#[0930,1130],[1300,1500]#&#1024800
1180157#&#16546#&#GZYELW#&#国债1205#&#101205.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180160#&#16608#&#YYJDLE#&#11冀东02#&#112067.SZ#&#[0930,1130],[1300,1500]#&#1003000
1180166#&#16794#&#YEZTZ#&#12中泰债#&#112070.SZ#&#[0930,1130],[1300,1500]#&#1017500
1180170#&#16996#&#YYSGLE#&#11三钢02#&#112073.SZ#&#[0930,1130],[1300,1500]#&#1027000
1180172#&#17021#&#YEYZLE#&#12雅致02#&#112076.SZ#&#[0930,1130],[1300,1500]#&#1016000
1180177#&#17267#&#GZYELL#&#国债1206#&#101206.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180185#&#17637#&#GZYELB#&#国债1208#&#101208.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180188#&#17669#&#YESNLY#&#12圣农01#&#112086.SZ#&#[0930,1130],[1300,1500]#&#996400
1180189#&#17746#&#GZYELJ#&#国债1209#&#101209.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180191#&#17855#&#GZYEYL#&#国债1210#&#101210.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180211#&#18549#&#GZYEYE#&#国债1212#&#101212.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180228#&#18962#&#GZYEYS#&#国债1213#&#101213.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180239#&#19231#&#GZYEYW#&#国债1215#&#101215.SZ#&#[0930,1130],[1300,1500]#&#939870
1180241#&#19247#&#SHYELE#&#上海1202#&#109086.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180246#&#19339#&#YEYNZ#&#12云内债#&#112107.SZ#&#[0930,1130],[1300,1500]#&#1007000
1180247#&#19375#&#GDYELY#&#广东1201#&#109087.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180248#&#19376#&#GDYELE#&#广东1202#&#109088.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180249#&#19418#&#GZYEYL#&#国债1216#&#101216.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180252#&#19609#&#DZYEYL#&#地债1210#&#109090.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180253#&#19680#&#YENTZ#&#12南糖债#&#112109.SZ#&#[0930,1130],[1300,1500]#&#999000
1180254#&#19697#&#ZJYELY#&#浙江1201#&#109091.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180255#&#19698#&#ZJYELE#&#浙江1202#&#109092.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180258#&#19791#&#GZYEYB#&#国债1218#&#101218.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180259#&#19852#&#YEJDLY#&#12冀东01#&#112113.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180260#&#19853#&#YEJDLE#&#12冀东02#&#112114.SZ#&#[0930,1130],[1300,1500]#&#1010000
1180261#&#19854#&#YEJDLS#&#12冀东03#&#112115.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180263#&#19871#&#YEDGZ#&#12东锆债#&#112110.SZ#&#[0930,1130],[1300,1500]#&#980020
1180264#&#19916#&#SZYELY#&#深圳1201#&#109093.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180265#&#19919#&#SZYELE#&#深圳1202#&#109094.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180268#&#20025#&#YEZQZ#&#12中桥债#&#112116.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180270#&#20066#&#YEFFZ#&#12福发债#&#112117.SZ#&#[0930,1130],[1300,1500]#&#1017000
1180271#&#20096#&#YEJNLY#&#12江泥01#&#112112.SZ#&#[0930,1130],[1300,1500]#&#1000100
1180272#&#20256#&#YEJXZ#&#12景兴债#&#112121.SZ#&#[0930,1130],[1300,1500]#&#1015000
1180273#&#20257#&#YELFZ#&#12联发债#&#112120.SZ#&#[0930,1130],[1300,1500]#&#998500
1180274#&#20277#&#YYXGLE#&#11徐工02#&#112124.SZ#&#[0930,1130],[1300,1500]#&#1000010
1180278#&#20296#&#YEJTLY#&#12金螳01#&#112118.SZ#&#[0930,1130],[1300,1500]#&#999800
1180279#&#20303#&#YEZSLY#&#12中山01#&#112123.SZ#&#[0930,1130],[1300,1500]#&#1012000
1180282#&#20340#&#YEHBZ#&#12恒邦债#&#112119.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180284#&#20401#&#YEHJZ#&#12华锦债#&#112129.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180285#&#20406#&#YEKLLY#&#12科伦01#&#112126.SZ#&#[0930,1130],[1300,1500]#&#999900
1180286#&#20407#&#YEHXZ#&#12华西债#&#112127.SZ#&#[0930,1130],[1300,1500]#&#999400
1180287#&#20445#&#YEXJLY#&#12湘金01#&#112128.SZ#&#[0930,1130],[1300,1500]#&#1015000
1180289#&#20502#&#GZYEEL#&#国债1220#&#101220.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180293#&#20609#&#YEHXZ#&#12合兴债#&#112134.SZ#&#[0930,1130],[1300,1500]#&#999000
1180294#&#20622#&#YEZYZ#&#12制药债#&#112132.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180295#&#20628#&#YEYXZ#&#12亚夏债#&#112133.SZ#&#[0930,1130],[1300,1500]#&#999210
1180298#&#20759#&#YEHBZ#&#12华包债#&#112130.SZ#&#[0930,1130],[1300,1500]#&#999000
1180304#&#21060#&#GZYEEY#&#国债1221#&#101221.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180308#&#21199#&#YESNLY#&#12苏宁01#&#112138.SZ#&#[0930,1130],[1300,1500]#&#1000100
1180309#&#21200#&#YEKDZ#&#12康得债#&#112137.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180311#&#21284#&#YEJDZ#&#12基地债#&#112140.SZ#&#[0930,1130],[1300,1500]#&#1005000
1180313#&#21331#&#YEJWZ#&#12金王债#&#112141.SZ#&#[0930,1130],[1300,1500]#&#999470
1180314#&#21332#&#YEBXZ#&#12北新债#&#112139.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180317#&#21390#&#YEGLZ#&#12格林债#&#112142.SZ#&#[0930,1130],[1300,1500]#&#1005000
1180319#&#21447#&#YECMZ#&#12晨鸣债#&#112144.SZ#&#[0930,1130],[1300,1500]#&#1000100
1180322#&#21506#&#YEQSLY#&#12勤上01#&#112136.SZ#&#[0930,1130],[1300,1500]#&#994500
1180327#&#21665#&#GZYSLY#&#国债1301#&#101301.SZ#&#[0930,1130],[1300,1500]#&#953200
1180332#&#21833#&#YEYDLY#&#12粤电01#&#112143.SZ#&#[0930,1130],[1300,1500]#&#1005000
1180333#&#21834#&#YSRXLY#&#13荣信01#&#112145.SZ#&#[0930,1130],[1300,1500]#&#999000
1180334#&#21886#&#GZYSLS#&#国债1303#&#101303.SZ#&#[0930,1130],[1300,1500]#&#998000
1180337#&#21982#&#YEBTZ#&#12芭田债#&#112149.SZ#&#[0930,1130],[1300,1500]#&#994500
1180338#&#21983#&#YEGDZ#&#12光电债#&#112148.SZ#&#[0930,1130],[1300,1500]#&#1000400
1180348#&#22045#&#YEYLZ#&#12银轮债#&#112150.SZ#&#[0930,1130],[1300,1500]#&#1000430
1180355#&#22193#&#GZYSLW#&#国债1305#&#101305.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180361#&#22483#&#YEYHLY#&#12盐湖01#&#112154.SZ#&#[0930,1130],[1300,1500]#&#999700
1180362#&#22484#&#YEKLLE#&#12科伦02#&#112153.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180363#&#22547#&#YEZBZ#&#12正邦债#&#112155.SZ#&#[0930,1130],[1300,1500]#&#998000
1180364#&#22576#&#YEZSZ#&#12中顺债#&#112156.SZ#&#[0930,1130],[1300,1500]#&#1001000
1180368#&#22619#&#YEYCLY#&#12毅昌01#&#112160.SZ#&#[0930,1130],[1300,1500]#&#996000
1180369#&#22620#&#YEKLLY#&#12科陆01#&#112157.SZ#&#[0930,1130],[1300,1500]#&#999200
1180371#&#22708#&#YSCHZ#&#13传化债#&#112161.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180373#&#22742#&#YEYDZ#&#12粤电债#&#112162.SZ#&#[0930,1130],[1300,1500]#&#1000500
1180374#&#22743#&#YEHNLY#&#12黑牛01#&#112163.SZ#&#[0930,1130],[1300,1500]#&#999990
1180376#&#22791#&#YEDHZ#&#12德豪债#&#112165.SZ#&#[0930,1130],[1300,1500]#&#996300
1180377#&#22860#&#YESWZ#&#12三维债#&#112168.SZ#&#[0930,1130],[1300,1500]#&#992400
1180379#&#22937#&#YELSZ#&#12莱士债#&#112167.SZ#&#[0930,1130],[1300,1500]#&#1001500
1180381#&#22951#&#YEHGLE#&#12河钢02#&#112166.SZ#&#[0930,1130],[1300,1500]#&#999750
1180388#&#23038#&#YEZCZ#&#12中财债#&#112169.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180393#&#23185#&#YEPNLY#&#12濮耐01#&#112170.SZ#&#[0930,1130],[1300,1500]#&#994000
1180394#&#23209#&#GZYSLB#&#国债1308#&#101308.SZ#&#[0930,1130],[1300,1500]#&#992200
1180397#&#23280#&#GZYSLJ#&#国债1309#&#101309.SZ#&#[0930,1130],[1300,1500]#&#1000000
1180403#&#23411#&#YEJLZ#&#12久联债#&#112171.SZ#&#[0930,1130],[1300,1500]#&#1011500
1180404#&#23427#&#YSGTLY#&#13广田01#&#112174.SZ#&#[0930,1130],[1300,1500]#&#999100
